unknown,مجهول,war,story,must
large,سترگ,go,Fars,title
small,کوچک,young,Europe,year
last,پایستن,winter,winning,September
first,نزست,proximity,scared,title
laugh,ضحک,late,opposite,mason
cry,صیحه زدن,club,tremor,out
lazy,سست بودن,center,Mohsen,visage
industrious,کوشارو,kilometer,awak,motor
stranger,نا محرم,free,contrary,cheap
friend,دوست کردن,busy,one,first
strong,نیرومند,Meshed,big,spread
weak,بی زور,go,article,group
summer,تابستانی,,special,play
winter,زمستانی,top,imprison,intensity
sun,هور,moon,bottom,closed
moon,قمر,opposite,intention,late
sweet,نوشین,yours,far,factors
sour,حامض کردن,compilation,straight,beginning
beneath,زیر,unknown,power,small
above,بر روی,Paul,shout,role
best,نیکوترین,distribution,route,meter
bitter,مر,exclude,negative,office
sweet,نوشین,government,foreigner,in
black,ادهم,number,little,inside
white,بیضاء,corps,known,middle
bottom,ته,England,agriculture,instruction
top,بالا,west,uderstood,source
boy,پسر بچه,old days,royal,covering
girl,بنت,reply,residential,sea
brave,شیر افکن,sweet,bitter,love
scared,هراسانده,mother,upon,winning
wet,مرطوب,small,presence,sad
dry,خشک,work,manager,red
certain,واثق,beneath,last,Omar
uncertain,بلا تکلیف,agreement,reason,solar year
happy,شاد,queen,hard,God
sad,رقت انگیز,on,illegal,out
city,شهر,based on,beautiful,September
country,بوم,present,well-known,England
closed,بسته,beautiful,singer,spring
open,گشادن,method,those,stranger
cold,سرما,third,sources,including
hot,محرور,rest,rukh,Russia
on,به روی,friend,small,electric
off,مرخصی,mother,small,uncertain
young,برنا,Mehdi,Turkey,their
old,موسفید,translation,moon,championship
good,فره,report,laugh,stage
bad,بد,on,today,resumption
small,کوچک,good,exclude,red
big,بیوک,she,stomach,training
beautiful,پریرو,return visit,Gilan,small
ugly,نازیبا,outside,sources,above
beautiful,پریرو,service,person,thrust
ugly,نازیبا,trohpy,open,stranger
beautiful,پریرو,itself,rose garden,certain
ugly,نازیبا,asleep,opposite,Afghanistan
easy,بی درد سر,sea,Tabriz,soil
hard,مشکل,bring up,philosophy,court
early,زود,July,reply,organ
late,دیروقت,victory,seizure,young
asleep,خفته,sun,what,illness
new,حادث,agreement,thrust,stranger
old,موسفید,weak,closed,Persian
new,حادث,agreement,capable,sour
old,موسفید,go,number,records
far,دور,ugly,prince,combination
cheap,ارزان قیمت,superior,management,TRUE
expensive,ثمین,radio,Paul,ugly
idle,عاطل,she,spring,stay
busy,مشغول,exclude,subject,crooked
illegal,غیرقانونی,matter,world,old
lawful,بربستی,imprison,remembering,go
imaginary,تخیلی,exclude,supreme,father
real,راستین,free,based on,crooked
imprison,زندانی کردن,selection,times more,sale
free,بیعوض,beautiful,good,spouse
include,حاوی بودن,incoming,cry,outside
exclude,مستثنی کردن,society,moon,city
left,چپ,science,Canada,best
right,یمین,other,asleep,worst
careful,با ملاحظه,Ibrahim,former,Saltanat
careless,بی توجه,operations,reason,best
beginning,بدایت,out,reason,simple
end,انقطاع یافتن,valley,novel,open
beginning,بدایت,ugly,ugly,first
end,انقطاع یافتن,Arabic,published,right
stay,نقطه اتکاء,entered,way,loaded
go,رفتن,several,last,report
stop,توقف,to,time,intention
go,رفتن,in,today,hot
straight,سهی,February,memory,covering
crooked,معوج,training,soul,seen
in,توی,standard,America,Qoran
out,افشا شده,February,lawful,Nur
inside,به داخل,unknown,scared,why
outside,برونی,March,Mordad,that is
kind,مشفق,parliament,mean,yours
mean,معنی بخشیدن,world,conditions,leadership
king,سلطان,old,made,go
queen,شهبانو,registeration,big,universal
knowledge,دانش,shine,with,industrious
ignorance,جهل,stranger,statistics,but also
known,برملا,end,Ziad,big
unknown,مجهول,science,sweet,rules
large,سترگ,willing,north,message
small,کوچک,Iran,near,ugly
last,پایستن,boy,certain,sources
first,نزست,specific,ugly,distribution
laugh,ضحک,new,sun,solution
cry,صیحه زدن,after,philosophy,surrounding
lazy,سست بودن,because,laugh,piece
industrious,کوشارو,cold,life,passing
stranger,نا محرم,private,old,small
friend,دوست کردن,cheap,beautiful,trade
strong,نیرومند,prison,southern,yours
weak,بی زور,on,view,security
summer,تابستانی,province,artistic,for some time
winter,زمستانی,system,second,flat
sun,هور,permission,on,score
moon,قمر,Mahmud,minute,right
sweet,نوشین,prison,while,start
sour,حامض کردن,white,schedule,tool
beneath,زیر,tall,probability,training
above,بر روی,January,normal,very
best,نیکوترین,height,known,Saltanat
bitter,مر,foundation,exclude,body
sweet,نوشین,Yemen,movement,cases
black,ادهم,novel,Qoran,requirement
white,بیضاء,seyyed,mother,A.D.
bottom,ته,foundation,way,sake
top,بالا,cry,given,subscriber
boy,پسر بچه,contemporary,laugh,careful
girl,بنت,beginning,scattering,careless
brave,شیر افکن,row,frontier,in group
scared,هراسانده,Yemen,real,ceremony
wet,مرطوب,boy,religious,score
dry,خشک,upon,expensive,leader
certain,واثق,cases,sea,stay
uncertain,بلا تکلیف,late,dry,problems
happy,شاد,martyr,they,time
sad,رقت انگیز,rate,increase,such as
city,شهر,she,spring,famous people
country,بوم,certain,designing,science
closed,بسته,summer,help,cry
open,گشادن,counted,paying attention,beautiful
cold,سرما,westerner,above,no
hot,محرور,child,Australia,imprison
on,به روی,until,reply,voice
off,مرخصی,Esfand,beautiful,televised
young,برنا,young,extra,manager
old,موسفید,old,beginning,significant
good,فره,small,representative,cry
bad,بد,very,row,sad
small,کوچک,hard,paint,transplantation
big,بیوک,Mosque,isle,establishment
beautiful,پریرو,exposition,sultan,engineering
ugly,نازیبا,production,formation,published
beautiful,پریرو,thereafter,Germany,stranger
ugly,نازیبا,contrary,stroke,ugly
beautiful,پریرو,lawful,all,in group
ugly,نازیبا,rukh,Mohammed,demise
easy,بی درد سر,near,cheap,beginning
hard,مشکل,story,radio,moon
early,زود,soldier,TRUE,hard
late,دیروقت,simple,exclude,Persian
asleep,خفته,include,seriously,sale
new,حادث,sale,Azar,sad
old,موسفید,sour,scared,king
new,حادث,January,formation,sweet
old,موسفید,province,bottom,beautiful
far,دور,against,old,winter
cheap,ارزان قیمت,legacy,black,bottom
expensive,ثمین,Fars,governmental,scientific
idle,عاطل,imperial,new,on
busy,مشغول,receipt,whenever,in
illegal,غیرقانونی,include,ton,parliament
lawful,بربستی,report,Mehr,steady
imaginary,تخیلی,moon,Paris,hard
real,راستین,beginning,laugh,division
imprison,زندانی کردن,source,daytime,on
free,بیعوض,Turkey,institution,Korea
include,حاوی بودن,division,bad,mold
exclude,مستثنی کردن,computer,inspection,speed
left,چپ,help,industry,numbers
right,یمین,old days,February,rate
careful,با ملاحظه,Omar,base,life
careless,بی توجه,relative,hot,foundation
beginning,بدایت,America,importance,laugh
end,انقطاع یافتن,last,immigration,such a
beginning,بدایت,old,newspaper,northern
end,انقطاع یافتن,crooked,support,growth
stay,نقطه اتکاء,municipality,hill,network
go,رفتن,outside,series,boy
stop,توقف,but,town,twenty
go,رفتن,combination,row,one
straight,سهی,relative,spirit,iron
crooked,معوج,matter,late,system
in,توی,Fars,trip,very
out,افشا شده,land,special,stay
inside,به داخل,previous,winter,superior
outside,برونی,team,combination,dry
kind,مشفق,monthly,then,must
mean,معنی بخشیدن,some,last,young
king,سلطان,busy,son,performance
queen,شهبانو,cheap,individuals,known
knowledge,دانش,industrial,happy,radio
ignorance,جهل,opposite,sweet,week
known,برملا,eye,communist,protection
unknown,مجهول,capital,green,go
large,سترگ,similar to,resistance,dry
small,کوچک,old,past,ship
last,پایستن,house,bitter,activity
first,نزست,body,crooked,organization
laugh,ضحک,tool,last,their
cry,صیحه زدن,friend,opposite,definition
lazy,سست بودن,official,primitive,hejira
industrious,کوشارو,ceremony,beginning,large
stranger,نا محرم,France,rukh,height
friend,دوست کردن,black,Saudi Arabia,even
strong,نیرومند,position,philosophy,martyr
weak,بی زور,collaboration,Seine,presence
summer,تابستانی,strong,selection,term
winter,زمستانی,black,case,we
sun,هور,resulting,easy,center
moon,قمر,beautiful,beautiful,go
sweet,نوشین,asleep,revolution,born
sour,حامض کردن,society,out,side
beneath,زیر,Russia,free,beautiful
above,بر روی,India,one another,conditions
best,نیکوترین,black,girl,story
bitter,مر,religion,correlated,inside
sweet,نوشین,principles,Mehdi,talented
black,ادهم,voice,with,distribution
white,بیضاء,Japan,source,stage
bottom,ته,Germany,spreading,person
top,بالا,marriage,humane,entered
boy,پسر بچه,crooked,France,decision
girl,بنت,industrious,voice,middle
brave,شیر افکن,thirty,old days,former
scared,هراسانده,crooked,relation,age
wet,مرطوب,education,principles,portrait
dry,خشک,Sinai Mountain,murdered,worthiness
certain,واثق,actress,Tehran,related
uncertain,بلا تکلیف,far,people,monthly
happy,شاد,contrary,side,girl
sad,رقت انگیز,history,December,old
city,شهر,hard,collection,small
country,بوم,off,protection,Russia
closed,بسته,careful,rank,inside
open,گشادن,saying,specific,thousand
cold,سرما,step,beautiful,spring
hot,محرور,hard,cry,creation
on,به روی,professor,Qoran,illegal
off,مرخصی,girl,collaboration,uderstood
young,برنا,like,nominee,poetry
old,موسفید,solar,the majority of,volume
good,فره,winning,kind,past
bad,بد,stop,imprison,start
small,کوچک,significant,scarcity,Islam
big,بیوک,participation,combination,Persian
beautiful,پریرو,girl,step,special
ugly,نازیبا,on,on,poetry
beautiful,پریرو,state,moon,actress
ugly,نازیبا,industrious,every,winter
beautiful,پریرو,winner,town,there
ugly,نازیبا,straight,end,good
easy,بی درد سر,type,exclude,inspection
hard,مشکل,operation,manner,cold
early,زود,friend,stranger,province
late,دیروقت,old,text,inhabitant
asleep,خفته,out,determination,free
new,حادث,orchard,knowledge,person
old,موسفید,dry,Nur,queen
new,حادث,illegal,new,moon
old,موسفید,leader,import,knowledge
far,دور,history,result,struggle
cheap,ارزان قیمت,new,revolution,cold
expensive,ثمین,early,Canada,by
idle,عاطل,then,outside of,independence
busy,مشغول,establishment,library,model
illegal,غیرقانونی,out,topic,sour
lawful,بربستی,best,free,hard
imaginary,تخیلی,fortress,surrounding,machine
real,راستین,idle,limits,sour
imprison,زندانی کردن,universal,woman,weather
free,بیعوض,well-known,subscriber,Esfand
include,حاوی بودن,good,historic,dill
exclude,مستثنی کردن,shine,lazy,society
left,چپ,way,creature,include
right,یمین,Azar,territory,friend
careful,با ملاحظه,half,imported,income
careless,بی توجه,yet,sacred,fire
beginning,بدایت,month,king,related
end,انقطاع یافتن,one,closed,such as
beginning,بدایت,ugly,in,bitter
end,انقطاع یافتن,personality,rarely,bad
stay,نقطه اتکاء,Iraq,eight,country
go,رفتن,south,end,race
stop,توقف,crooked,unknown,expensive
go,رفتن,under,month,good
straight,سهی,entered,gauze,idle
crooked,معوج,include,rukh,message
in,توی,tune,struggle,moon
out,افشا شده,ignorance,wet,works
inside,به داخل,hard,Tabriz,what
outside,برونی,Taraneh,industrious,given
kind,مشفق,until,ugly,directorship
mean,معنی بخشیدن,special,political party,poet
king,سلطان,industry,rest,Pavlavi
queen,شهبانو,instrumental,late,primary
knowledge,دانش,tall,art,education
ignorance,جهل,providing,verdict,portion
known,برملا,after,happy,news agency
unknown,مجهول,normal,organization,early
large,سترگ,far,certain,Asia
small,کوچک,,literary,brother
last,پایستن,news agency,winner,interior
first,نزست,Hasan,best,brave
laugh,ضحک,defense,team,go
cry,صیحه زدن,lazy,orchard,worldwide
lazy,سست بودن,physics,receipt,likeness
industrious,کوشارو,grail,Internet,worst
stranger,نا محرم,Qom,sacred,spread
friend,دوست کردن,college,,income
strong,نیرومند,cold,poetry,king
weak,بی زور,careless,subsequent,people
summer,تابستانی,Turkey,winter,talented
winter,زمستانی,intention,moon,total
sun,هور,Greece,ship,representative
moon,قمر,importance,,out
sweet,نوشین,friend,stop,first
sour,حامض کردن,knowledge,effective,training
beneath,زیر,matter,base,style
above,بر روی,top,February,river
best,نیکوترین,schedule,race,end
bitter,مر,tremor,include,crooked
sweet,نوشین,imprison,rule,free
black,ادهم,decade,wet,fight
white,بیضاء,square,king,school
bottom,ته,over,against,speed
top,بالا,exclude,soft,industry
boy,پسر بچه,immigration,year old,time
girl,بنت,wet,A.D.,cheap
brave,شیر افکن,step,awak,operation
scared,هراسانده,entered,queen,obstruction
wet,مرطوب,visibility,independence,young
dry,خشک,struggle,history,knowledge
certain,واثق,your,typical,Internet
uncertain,بلا تکلیف,spots,soft,Iran
happy,شاد,century,stranger,union
sad,رقت انگیز,Tehran,west,type
city,شهر,limits,shi'a,relations
country,بوم,Soviet Union,early,religion
closed,بسته,royal,loaded,Hey
open,گشادن,story,out,first
cold,سرما,scientific,world,winner
hot,محرور,then,end,base
on,به روی,girl,California,cases
off,مرخصی,westerner,tune,real
young,برنا,first,what,right
old,موسفید,Rome,total,scattering
good,فره,,stay,government
bad,بد,blood,mean,through
small,کوچک,step,conditions,superior
big,بیوک,large,professor,brave
beautiful,پریرو,directorship,kindness,too
ugly,نازیبا,far,ignorance,ugly
beautiful,پریرو,unknown,fundamental,Seine
ugly,نازیبا,they,wet,percentage
beautiful,پریرو,mean,publisher,illegal
ugly,نازیبا,education,Ziba,street
easy,بی درد سر,stage,protection,passing
hard,مشکل,return visit,industrious,Arabic
early,زود,happy,subordinate,rest
late,دیروقت,museum,death,sea
asleep,خفته,India,summer,letter
new,حادث,beautiful,currently,industrious
old,موسفید,world,ugly,sultan
new,حادث,sweet,definition,portion
old,موسفید,tradition,valve,reaction
far,دور,inspection,ministry,the majority of
cheap,ارزان قیمت,province,court,geographical
expensive,ثمین,power,guidance,movement
